,OverallAccuracy,Frequency_Weighted_Intersection_over_Union,MeanIntersectionOverUnion,MatthewsCorrelationCoefficient
0,0.9678726196289062,0.9385653662696135,0.3465756120927526,0.9326966
1,0.9804153442382812,0.9621663934007251,0.5485851354334881,0.9401381
2,0.9792060852050781,0.9608251252834481,0.7241770633955493,0.926193
3,0.9419822692871094,0.8979559737174911,0.5505086807184332,0.9151894
4,0.9514999389648438,0.917221189392676,0.49373058635507666,0.9270873
5,0.965240478515625,0.9413800825942108,0.5468899430072319,0.9472326
6,0.9287605285644531,0.871464973299491,0.5681305727225738,0.89655584
7,0.9656829833984375,0.9381697691125035,0.5472903410596529,0.94514865
8,0.964111328125,0.9347705924923179,0.5692045311610011,0.9435304
9,0.9643287658691406,0.9350237666483528,0.6017025206157192,0.9458291
10,0.9489173889160156,0.9102179880504201,0.573748748673272,0.9237282
11,0.9313316345214844,0.8808160307124088,0.5596389499425932,0.9025072
12,0.9614448547363281,0.929013224294825,0.5258027990296923,0.9267722
13,0.966522216796875,0.937157586287251,0.543591096851192,0.94117945
14,0.9645843505859375,0.9347138667295304,0.5609471970870407,0.93894064
15,0.9485893249511719,0.9100364619501488,0.5349916739483973,0.91669
16,0.9598197937011719,0.9268048082752991,0.5584440545563761,0.93536645
17,0.9320487976074219,0.8779276405246879,0.5767286652430798,0.90385795
18,0.9413681030273438,0.8941302777840046,0.5471480226864583,0.9096558
19,0.9511222839355469,0.9111061211996164,0.549929511645853,0.9195632
20,0.9637947082519531,0.9320062188026113,0.5006257523805677,0.93737674
21,0.9711265563964844,0.9451756695641387,0.5127732275082726,0.9490567
22,0.9702110290527344,0.9436159690035286,0.5006006945370548,0.94777656
23,0.9681053161621094,0.939914153578348,0.48963734874682935,0.94615173
24,0.9634132385253906,0.9306218352254446,0.5109402542559128,0.94266397
25,0.9575271606445312,0.9208801227800336,0.5084159387538328,0.93600076
26,0.9581527709960938,0.9209242899629521,0.5103302871021628,0.93596697
27,0.9535102844238281,0.9143047014166548,0.6066772468779688,0.9329698
28,0.9567375183105469,0.9190715176880861,0.5103127502910247,0.9365002
29,0.9308624267578125,0.8776968456544773,0.47418032638423596,0.8994388
30,0.9491233825683594,0.9058183287874717,0.5017610433453503,0.92354405
31,0.9451675415039062,0.8998991206330293,0.49832805955035947,0.9173748
32,0.9549179077148438,0.9158861987524192,0.5028734139420084,0.93071324
33,0.9514656066894531,0.9101798620533785,0.48339838947747055,0.9267315
34,0.9452705383300781,0.9017203465547442,0.47654234480424557,0.91418606
35,0.9431724548339844,0.8990381881929331,0.4758808914881632,0.9092891
36,0.9401397705078125,0.8947741153707646,0.6924934985179891,0.9149547
37,0.9397239685058594,0.8914003593055171,0.4847099449065041,0.9058347
38,0.9399070739746094,0.8924394437956737,0.4850387805528728,0.90729433
39,0.9495620727539062,0.9072940338355466,0.5046537796354413,0.92513186
40,0.9530067443847656,0.9122780303861239,0.5056518322446631,0.9313477
41,0.9593009948730469,0.9233784821064444,0.5111544235869904,0.9390287
42,0.9677886962890625,0.9383433329290967,0.5244077384021255,0.95298064
43,0.9543380737304688,0.9174546999305995,0.49296188189730955,0.9297864
44,0.9542160034179688,0.9177330876687531,0.49201602517001675,0.930368
45,0.946990966796875,0.9058764452953423,0.7263875757724116,0.927075
46,0.9506874084472656,0.9112240791936328,0.4987393064497689,0.92673945
47,0.9521102905273438,0.912018999647071,0.515420458548835,0.9303254
48,0.9508819580078125,0.9091317010360778,0.627052244089516,0.9305473
49,0.9375152587890625,0.8889137740390827,0.728731794402225,0.91617733
50,0.9388809204101562,0.8899389692561497,0.6949000712138715,0.9194932
51,0.965576171875,0.9342839563083879,0.5185448449204687,0.9476716
52,0.9688034057617188,0.941118050731765,0.5230659620966687,0.95158046
53,0.9474716186523438,0.9053797561922123,0.734733744899387,0.9302499
54,0.9538345336914062,0.915375349618731,0.6240514398127962,0.93355715
55,0.9449310302734375,0.9024774820973992,0.6536401090077055,0.9221797
56,0.9446029663085938,0.9031068859592569,0.6684075616174721,0.92111117
57,0.9321479797363281,0.8783730869282704,0.5462081659344843,0.90077734
58,0.9499053955078125,0.9096082216821053,0.5384280625200174,0.9257542
59,0.9450416564941406,0.8979998862010733,0.6015942591615556,0.92175764
60,0.923919677734375,0.8620338857424963,0.5869517255335494,0.89747775
61,0.9285507202148438,0.8718023500159934,0.5633729450899843,0.90134275
62,0.9355697631835938,0.8844017945211506,0.7086572494074824,0.91623163
63,0.9382133483886719,0.8895389858631713,0.6527425617181846,0.91401726
64,0.9646377563476562,0.9348268271559057,0.611009573311292,0.9502227
65,0.9680824279785156,0.9396190249488522,0.5175933209376602,0.9533479
66,0.9804763793945312,0.9617381357209642,0.4111124212921141,0.9692151
67,0.9876022338867188,0.9754931812764296,0.41889310885836284,0.98106104
68,0.98443603515625,0.96931437753424,0.4166965798767319,0.97659
69,0.9338569641113281,0.8812044754228258,0.6665554521592902,0.91185635
70,0.9811592102050781,0.9630908873558455,0.4139789420520787,0.971812
71,0.9537620544433594,0.9134919377127797,0.5180471945449845,0.934351
72,0.9626197814941406,0.9288175042814487,0.4740307023969842,0.9355698
73,0.9796028137207031,0.9601985501796135,0.40026039427912175,0.96211255
74,0.9743995666503906,0.9506959121666649,0.3793492894393486,0.9520602
75,0.9650039672851562,0.9340843981603167,0.38543799548822916,0.9379241
76,0.941741943359375,0.8927354303415834,0.37238066361513067,0.8990781
77,0.9573822021484375,0.9213179453812103,0.7125364102497836,0.94156003
78,0.9605751037597656,0.9288865321636781,0.3244157039072127,0.8962898
79,0.9677696228027344,0.9393971727641308,0.25983733519783464,0.89054936
80,0.9605827331542969,0.9275400761088863,0.47658248320767577,0.928567
81,0.9699211120605469,0.9427400263656613,0.5070051449453205,0.94701827
82,0.9562339782714844,0.9217712280680691,0.4659240410538416,0.9215928
83,0.9740371704101562,0.9514722412202625,0.4568509666057235,0.93098855
84,0.9780540466308594,0.9594181558041175,0.3859153662581848,0.93489635
85,0.9645614624023438,0.9340501926293721,0.47369979553538777,0.91403437
86,0.9515190124511719,0.9110935789981293,0.7060207262461997,0.93430525
87,0.9745330810546875,0.9527408616679124,0.5112901304703695,0.9496531
88,0.9637794494628906,0.9321506091980863,0.499203047244047,0.9353253
89,0.9527626037597656,0.9149597683400843,0.5832331043444603,0.92630494
90,0.9260292053222656,0.8725824037136533,0.3422652178742256,0.82974625
91,0.923828125,0.8717751176236669,0.3249647860515095,0.80073905
92,0.9182891845703125,0.8526258567622865,0.5655976250358179,0.8680814
93,0.9422607421875,0.892248995831414,0.6087264136091256,0.9156669
94,0.9555397033691406,0.9155971496376412,0.5000662197494076,0.93149054
95,0.95037841796875,0.9107016518162668,0.670716585693783,0.9311992
96,0.9687118530273438,0.9404520165750033,0.5035093578551919,0.9481435
97,0.9713973999023438,0.9451289077431714,0.5034926993690135,0.9526564
98,0.9780426025390625,0.9569314223686071,0.4115834374077065,0.96592283
99,0.9689369201660156,0.9415582939022307,0.40536863510370297,0.953475
100,0.9635047912597656,0.9301471340675689,0.5065756699500286,0.94055766
101,0.9467849731445312,0.9030013596099963,0.4833087887341696,0.92188156
102,0.9524269104003906,0.9140932375413813,0.6572927931572803,0.93334126
103,0.9330368041992188,0.8797825631529447,0.49216549494882517,0.9065385
104,0.9394340515136719,0.8890264347842619,0.49305732153813314,0.9098144
105,0.9380645751953125,0.8884228244096778,0.4537590945693789,0.89554375
106,0.9325408935546875,0.8798073435268141,0.35365979429043704,0.8735336
107,0.959503173828125,0.9233261269866964,0.3711412572423836,0.91751426
108,0.9989395141601562,0.9978987301191117,0.9748394727168181,0.974242
109,0.9982070922851562,0.9964316516783137,0.9880976458536084,0.98797935
110,0.9470558166503906,0.9038601328857125,0.6038454942169722,0.9222479
111,0.9880561828613281,0.9769991577259235,0.33920413173843095,0.9359405
112,0.9758491516113281,0.9550770913844202,0.48197736790325635,0.9347019
113,0.9737586975097656,0.9506127941457427,0.474748492253953,0.9433014
114,0.9612197875976562,0.9265314786163411,0.499594035615579,0.9336878
115,0.956390380859375,0.9182598221048661,0.5033294570129014,0.9302929
116,0.9256019592285156,0.8614265343005005,0.4702360594182475,0.8903582
117,0.9286956787109375,0.8661743020695951,0.432704426102448,0.89404976
118,0.9455986022949219,0.8965597097118223,0.4687380802820901,0.91979593
119,0.954620361328125,0.9134413114572838,0.4953646583646477,0.9340872
120,0.9618873596191406,0.9340118744864384,0.4834709022840757,0.9275533
121,0.95550537109375,0.9147561080435058,0.5206776492460217,0.9366338
122,0.946868896484375,0.8996963464295749,0.5051240351776263,0.92393655
123,0.9602622985839844,0.924434060403674,0.5132565501356512,0.94019544
124,0.9446640014648438,0.8975712261926396,0.4945159645806569,0.9129485
125,0.9441986083984375,0.8975906456429953,0.49084937093195175,0.912107
126,0.9357757568359375,0.882690309156063,0.4611281739975678,0.8997718
127,0.9980621337890625,0.996219755165462,0.9694103328825339,0.9687126
128,0.9985923767089844,0.9972313329812593,0.964005644170581,0.9627199
129,0.9529685974121094,0.9237771704268307,0.48699187766051893,0.90947574
130,0.9992218017578125,0.9984549448359165,0.9054267663090081,0.89920664
131,0.9979515075683594,0.9959345267845634,0.9855934255645694,0.9854135
132,0.9982948303222656,0.99662575273767,0.9689296365343445,0.96804553
133,0.9965171813964844,0.9931295145721366,0.8856326374217025,0.8758393
134,0.989532470703125,0.9794202486698591,0.3806138451835555,0.929695
135,0.9774131774902344,0.9584098384256488,0.348141539841608,0.86830854
136,0.9722938537597656,0.9480505234625111,0.3472887302207885,0.85576296
137,0.9099655151367188,0.8401625988212535,0.371048178483912,0.8532111
138,0.960723876953125,0.9317799561331053,0.5138382191430279,0.92590064
139,0.9222183227539062,0.8598053930440529,0.4214793984938843,0.87804854
140,0.9193191528320312,0.8561205661684361,0.5778678196422112,0.8799703
141,0.9270248413085938,0.8690916970305669,0.590014129108444,0.89458656
142,0.9240913391113281,0.8612347066193446,0.6371276639413025,0.8958245
143,0.9363288879394531,0.8806113693883757,0.6329220106421517,0.9112318
144,0.9392776489257812,0.8860957372136116,0.770723781366278,0.897285
145,0.953399658203125,0.9113707998751222,0.6811864934650153,0.9072114
146,0.9629058837890625,0.9286885410618315,0.5594934138117261,0.9245259
147,0.9509506225585938,0.9077476994568092,0.5182734575582861,0.93329144
148,0.9615287780761719,0.93255304813436,0.48725275582128835,0.9275431
149,0.9471664428710938,0.8997490611878729,0.5105584871346981,0.9261237
150,0.9423828125,0.8913225408397013,0.49241674217601583,0.9099253
151,0.9338493347167969,0.8754459288033325,0.47062667010648124,0.8875826
152,0.9554939270019531,0.9146339460918824,0.5602113466334139,0.92145294
153,0.957611083984375,0.9188769637225995,0.5396786372224437,0.90936416
154,0.9870376586914062,0.9748536906796222,0.5591564009428758,0.94570476
155,0.9900398254394531,0.9807235209505871,0.5575735108601088,0.9378665
156,0.9941520690917969,0.9887363295669703,0.5415648180035757,0.95373106
157,0.9980735778808594,0.9961640258010356,0.9426477716053612,0.9406168
158,0.9661598205566406,0.9412168425459451,0.46930041229173003,0.93920356
159,0.9371719360351562,0.881026086811563,0.4815485736261146,0.87299
160,0.9192962646484375,0.851123839724276,0.6292670284150478,0.8576994
161,0.9316253662109375,0.8717796015287963,0.6203571475780679,0.9045874
162,0.9054527282714844,0.8288808400345737,0.566837878330244,0.8683651
163,0.9371223449707031,0.886378588358734,0.5743722096820739,0.8942578
164,0.9356918334960938,0.8842690678821299,0.6283938972864599,0.87676334
165,0.9621849060058594,0.9307323342123915,0.6094561447982391,0.93087626
166,0.96636962890625,0.9385798946507533,0.4845415658787867,0.943202
167,0.9702339172363281,0.9439737078630785,0.6412497038488312,0.95482105
168,0.9595985412597656,0.9244099960998436,0.6211315134314823,0.93999416
169,0.964996337890625,0.9345753014056923,0.5906445143843025,0.94446534
170,0.980438232421875,0.9629260460666367,0.5085768771219715,0.96569777
171,0.9817047119140625,0.9640045650287595,0.3038870962144778,0.96439004
172,0.9874763488769531,0.9752269854595963,0.2798828516093677,0.9750434
173,0.9760017395019531,0.9530102006996459,0.2766664949964283,0.95335037
174,0.9706611633300781,0.9436554857801366,0.310639570659559,0.9437456
175,0.9616737365722656,0.9344844995038537,0.46730605535961983,0.9354248
176,0.9792900085449219,0.9599283314163974,0.3678226089956501,0.9608606
177,0.9716606140136719,0.9450785272391133,0.3757390266059119,0.9486473
178,0.9850311279296875,0.9704011645268056,0.2791341416120851,0.97041816
179,0.9813995361328125,0.9635946716589654,0.3964322029780206,0.96543306
180,0.9541053771972656,0.913644626606775,0.37310056568404704,0.9201369
181,0.9456787109375,0.8983201705654088,0.3892024598202486,0.90812904
182,0.9362907409667969,0.8819019064055929,0.448843971461013,0.89548856
183,0.9472808837890625,0.9024582246422918,0.4729578589675617,0.91577893
184,0.9293785095214844,0.8724972420588808,0.4529818762217062,0.8890585
185,0.9585380554199219,0.9213340331086545,0.4343735074569691,0.93226564
186,0.9637832641601562,0.9361379101676597,0.47373133428125763,0.9392813
187,0.965911865234375,0.9344717071589578,0.4388203524862823,0.9453055
188,0.9655265808105469,0.9348227970011198,0.4595158197499095,0.94629914
189,0.9646492004394531,0.9319503898685417,0.43341540990142047,0.94316405
190,0.9741554260253906,0.9513384485794019,0.4059754027798824,0.9586386
191,0.9676704406738281,0.9375124408728646,0.4017325004137637,0.9500529
192,0.9704551696777344,0.9430196439080185,0.40439296942007236,0.9553835
193,0.9779739379882812,0.9570061317668002,0.41139024376376115,0.9668682
194,0.9706268310546875,0.9446380386838926,0.4068066352582826,0.9558084
195,0.9599380493164062,0.9336054786853889,0.47336982165516955,0.93565685
196,0.9577255249023438,0.918576058181686,0.3953404898822287,0.9350941
197,0.9595565795898438,0.9223585694243359,0.39786689650270235,0.9376031
198,0.9372138977050781,0.8838209934573212,0.5842092698234745,0.9139929
199,0.930511474609375,0.8725456931235449,0.6049480534213257,0.9067106
200,0.9278221130371094,0.8664563333492505,0.583124272489702,0.9003171
201,0.9559288024902344,0.9158509261686103,0.6135999020998492,0.9350747
202,0.94830322265625,0.9107831812507076,0.4596824567116524,0.91646475
203,0.9461593627929688,0.9006081391174986,0.6547183760381002,0.92051107
204,0.9426307678222656,0.8933753175529842,0.6972556208134185,0.9201197
205,0.9317893981933594,0.8750578159239917,0.7147046507757101,0.9105266
206,0.9558753967285156,0.9192695213547992,0.4766248398932982,0.9310477
207,0.9574699401855469,0.9190018598337901,0.4457793561940569,0.9323312
208,0.9469261169433594,0.9006015308887025,0.4539938971166754,0.9174654
209,0.96112060546875,0.9254131799349545,0.5038771595922925,0.9422161
210,0.9700202941894531,0.9423769939627366,0.4958555220386226,0.9521535
211,0.9721221923828125,0.9462648230292554,0.5121403389414683,0.9518002
212,0.9689750671386719,0.9405152757590041,0.518611042413108,0.9480147
213,0.9556083679199219,0.9195028443874603,0.5178751658619534,0.93534917
214,0.9741592407226562,0.952350735686888,0.495259368344743,0.9548519
215,0.9699783325195312,0.9452608545715311,0.49635357525413404,0.94519746
216,0.9711341857910156,0.946355454622788,0.5037438972058453,0.94430345
217,0.9592666625976562,0.9272117038341128,0.48239619623141056,0.92142206
218,0.970184326171875,0.9454518391651827,0.49053805444283916,0.9393834
219,0.9661521911621094,0.9371460510797028,0.48835511213411625,0.93407923
220,0.9708976745605469,0.9471491352674778,0.4864549913589303,0.94387174
221,0.9794845581054688,0.9623174960820906,0.502551073026074,0.9466471
222,0.9660606384277344,0.9382915119118013,0.4697109315612244,0.89663607
223,0.9271163940429688,0.8733991348415678,0.5006663825703511,0.8262361
224,0.936126708984375,0.8871635470581153,0.5535964157446552,0.8600559
225,0.9253692626953125,0.8688570476676163,0.5271430743111641,0.82118946
226,0.9396247863769531,0.8939550516691335,0.6552106816263615,0.9044145
227,0.9475860595703125,0.9096916365052972,0.5655991347650005,0.915848
228,0.9745941162109375,0.9512428423491095,0.9237533485796197,0.95924985
229,0.9581184387207031,0.92620491277763,0.8104421333299857,0.9283927
230,0.9506645202636719,0.9127340746199923,0.7573236530716179,0.85111517
231,0.9385147094726562,0.8876535481109372,0.6737431727789197,0.8271273
232,0.9347877502441406,0.8784778934546222,0.6479342129362694,0.88953847
233,0.9350204467773438,0.878222271203104,0.7006684630294957,0.907276
234,0.9231376647949219,0.8571452400062918,0.6841626546920796,0.8936234
235,0.951629638671875,0.9095194727812314,0.767867680293675,0.89218336
236,0.963470458984375,0.9355330930435558,0.8136981821516059,0.9368025
237,0.9364776611328125,0.8823563935625299,0.7641429441642568,0.89068335
238,0.9161567687988281,0.8459921768008777,0.7963825860686083,0.8924217
239,0.9120025634765625,0.841145103436569,0.6930113738479959,0.88919586
240,0.9445419311523438,0.8961158179101206,0.8818092112280379,0.92758864
241,0.9329071044921875,0.8750639486881717,0.8567037020797184,0.9098287
242,0.9462699890136719,0.898370253733626,0.8819125554937722,0.9267919
243,0.9445877075195312,0.8948061597548969,0.8875183404040274,0.9201219
244,0.9558143615722656,0.9227012875983068,0.7922470469266025,0.9276022
245,0.9161834716796875,0.8467107419037192,0.7726959296576943,0.8727683
246,0.9296798706054688,0.8681164002049104,0.7760268192667629,0.8953651
247,0.9393234252929688,0.8865313267099724,0.8795082252388816,0.92330486
248,0.9418716430664062,0.8908130562339869,0.8717221206030882,0.9247336
249,0.9760932922363281,0.9534780128294168,0.9338849726912657,0.9647702
250,0.9680061340332031,0.9385830856681606,0.7185533092036179,0.95492065
251,0.9596023559570312,0.9236867927783972,0.8705948713610419,0.94644564
252,0.9623489379882812,0.9320098370858799,0.7971313380313032,0.9391466
253,0.9819488525390625,0.9660915960253356,0.9164136047248729,0.95959836
254,0.9795951843261719,0.9621029983438153,0.9081456895312096,0.9559471
255,0.9624824523925781,0.9325131750478153,0.8367432016751154,0.9216905
256,0.9529991149902344,0.9145333362659632,0.7716205421295694,0.9027083
257,0.9511642456054688,0.9099979291460546,0.7791900332255657,0.8885717
258,0.9531593322753906,0.9149869639945937,0.6116885056438313,0.8690285
259,0.9653854370117188,0.9375559069802113,0.8027707404801878,0.9441747
260,0.9668197631835938,0.9386881507120669,0.6592960355040764,0.8660523
261,0.9498519897460938,0.9163837273681412,0.5917267046540082,0.8777391
262,0.9418296813964844,0.9048356422355621,0.5582291049838319,0.8477409
263,0.9473533630371094,0.9090347219680296,0.5126484874434902,0.8515311
264,0.9611663818359375,0.9335156170087843,0.5610072367037037,0.8888263
265,0.9701156616210938,0.9473972678199085,0.5357990236513569,0.90275204
266,0.9768638610839844,0.9590056001799228,0.5016345948965159,0.91947263
267,0.9812698364257812,0.9651832759092932,0.8341108251093687,0.9393605
268,0.9749908447265625,0.9546546435383418,0.8432205918449479,0.92265385
269,0.9706687927246094,0.9457756148584108,0.8570708719626672,0.9172725
270,0.9776077270507812,0.9583881930762098,0.8739770386346586,0.94242877
271,0.9862823486328125,0.9739745354145621,0.8729355892214689,0.89432913
272,0.9888954162597656,0.9819238750286128,0.6342575744051396,0.9301966
273,0.9880561828613281,0.9768963156979614,0.9398025618141008,0.95660913
274,0.9807968139648438,0.9628120906159344,0.9128568582742388,0.9528194
275,0.9692955017089844,0.9413352346047277,0.8724144508070737,0.94674754
276,0.9206123352050781,0.8589030363126837,0.8146280264878604,0.8939215
277,0.9632301330566406,0.9335013750982254,0.6640009948561645,0.94025254
278,0.8995475769042969,0.8235148163716609,0.7832686373359319,0.867205
279,0.9054412841796875,0.8326512066802677,0.797766164116721,0.8723031
280,0.900665283203125,0.8261636917548969,0.7940630900763018,0.86684376
281,0.9985008239746094,0.9970132399834515,0.9939596222893118,0.993935
282,0.9930686950683594,0.9862565806969953,0.7541686239338108,0.96852064
283,0.9714736938476562,0.9453890770186777,0.9243767630575072,0.9265355
284,0.948760986328125,0.9045206632940356,0.8601875227769084,0.84734476
285,0.9412841796875,0.89172389821044,0.5602632378342624,0.8227424
286,0.9734458923339844,0.9505314997214497,0.6806295199674673,0.95597947
287,0.9291152954101562,0.8688772676243907,0.6459803472062564,0.8220301
288,0.949951171875,0.9055265250752308,0.7330236791569887,0.8510577
289,0.924713134765625,0.861791516478337,0.7420251145343151,0.83003324
290,0.9779548645019531,0.9566337061521593,0.9123590954070508,0.90927064
291,0.9752998352050781,0.9514198395976788,0.8858911535577313,0.88070416
292,0.981597900390625,0.9637339964171595,0.8849765775344307,0.8784417
293,0.9958457946777344,0.9958457946777344,0.4979228973388672,0.0
294,0.994903564453125,0.9898331025615335,0.4974517822265625,0.0
295,0.9832305908203125,0.9668170759120513,0.5413744042813936,0.306459
296,0.9702606201171875,0.9447433020897961,0.6257497798051546,0.6182493
297,0.9713287353515625,0.9452381894831919,0.7801515241008853,0.8446333
298,0.97283935546875,0.9474642760843114,0.850174743283103,0.90667135
299,0.9672317504882812,0.9364259223542288,0.8853576598221778,0.9161811
300,0.9852676391601562,0.9710660772100874,0.960692993401792,0.95971185
301,0.9862518310546875,0.9729470835359133,0.968023398472956,0.96742266
302,0.9829635620117188,0.9665589382829592,0.9636398139628282,0.96291506
303,0.9889144897460938,0.9781164173400216,0.9759951957895887,0.97569937
304,0.9873275756835938,0.9750344539797084,0.972217564462596,0.9718099
305,0.9499931335449219,0.9169961569379004,0.6327864970633028,0.91939384
306,0.9847679138183594,0.9701457151031952,0.9669252715609222,0.96658206
307,0.9865341186523438,0.9735310349099378,0.9708221822868117,0.97050387
308,0.9897041320800781,0.979671177018063,0.9777760130409525,0.9775721
309,0.9916954040527344,0.9835483336679215,0.9822026023494278,0.98204005
310,0.9874610900878906,0.975293971031624,0.9730323648547305,0.97267765
311,0.9970664978027344,0.9941510373404263,0.9936983653120506,0.9936772
312,0.9979248046875,0.9958584767604912,0.9956783432817986,0.99566865
313,0.9987220764160156,0.9974475130151867,0.997395770279832,0.9973923
314,0.9430770874023438,0.8947504327517141,0.6786757972843482,0.89316434
315,0.9988250732421875,0.9976529903058535,0.9976257452379769,0.997623
316,0.9933967590332031,0.9875259156291306,0.6579527358369668,0.9863074
317,0.96661376953125,0.9357284225208867,0.8821657119549184,0.9409657
318,0.9325981140136719,0.8767961615897912,0.679865165278642,0.8982159
319,0.9175910949707031,0.8495515393472939,0.7266082437704405,0.8836765
320,0.9058494567871094,0.8278437464276641,0.6905945165820788,0.8686477
321,0.8951148986816406,0.8172047819429031,0.7599946094507773,0.8621012
322,0.8886642456054688,0.804666117818185,0.7519946703965449,0.8488843
323,0.9033660888671875,0.8297770089843985,0.7457778356361533,0.8651968
324,0.9143295288085938,0.8482767582594553,0.6291170267086323,0.86879456
325,0.9805259704589844,0.9616717038826785,0.8229925449468455,0.94447994
326,0.9858360290527344,0.9720910692983047,0.9573421946445886,0.9563322
327,0.9897575378417969,0.9797912189395424,0.9681177197816478,0.96744114
328,0.8529396057128906,0.7504334240580265,0.7039280958318804,0.75902176
329,0.8836174011230469,0.7975282276785824,0.7020830581457294,0.780331
330,0.8892059326171875,0.8106950973506251,0.7672650218991521,0.85897166
331,0.921905517578125,0.8545073749130958,0.6088441025214417,0.79383117
332,0.9729881286621094,0.9470504150831146,0.5312312674788046,0.8778716
333,0.995758056640625,0.9917048026524212,0.9715585840516653,0.9710389
334,0.9984321594238281,0.996880588598352,0.9893394394448896,0.9892416
335,0.9983482360839844,0.9967115304455325,0.9909666330335571,0.99089944
336,0.9984970092773438,0.9970062101747431,0.9928783173040545,0.99283886
337,0.995269775390625,0.9906962209193255,0.9792614463761978,0.9790657
338,0.9864540100097656,0.9733862723099401,0.6178246220051581,0.9232301
339,0.9920616149902344,0.9843507037103508,0.6266462028230254,0.9373159
340,0.993408203125,0.9871444595136927,0.6321142939543583,0.94563186
341,0.9950523376464844,0.9901941750563842,0.6467647641220795,0.96948105
342,0.998016357421875,0.9960780108424774,0.659806319363309,0.98954207
343,0.9959640502929688,0.991984326764289,0.9810344538982452,0.9807686
344,0.9944190979003906,0.9889796582823831,0.9787871184950296,0.97846717
345,0.9936332702636719,0.9874204269035078,0.9791932147413664,0.97890157
346,0.9870948791503906,0.9746544069713359,0.9591798500069191,0.95802796
347,0.9886474609375,0.9784704820194585,0.6221198579744871,0.9299366
348,0.9230461120605469,0.8602853683667311,0.8238640959473574,0.8984386
349,0.996368408203125,0.9929182962881247,0.6468506778505865,0.96959376
350,0.9980087280273438,0.9960501671259627,0.6584210227769768,0.98748356
351,0.998016357421875,0.9960780108424774,0.659806319363309,0.98954207
352,0.9944915771484375,0.9891035269313131,0.9791241457669153,0.9787981
353,0.9936637878417969,0.9874678574067906,0.979330522333725,0.9790314
354,0.9880294799804688,0.9764573086180293,0.9631711062897683,0.96224177
355,0.9878349304199219,0.9760947099506107,0.9614134088647983,0.9603749
356,0.9307708740234375,0.8749903665630842,0.6751577579819876,0.90018517
357,0.9254074096679688,0.8656664498496277,0.816633674917847,0.90004253
358,0.8926353454589844,0.8136965267865007,0.7090575687243762,0.86296225
359,0.8811149597167969,0.7926337697974499,0.7063803306359296,0.85522133
360,0.8804283142089844,0.7903004197144824,0.7060209333338676,0.8497515
361,0.8977432250976562,0.8151912839170382,0.7650534924497221,0.8627693
362,0.9059181213378906,0.8290181219960432,0.724259641614104,0.87147224
363,0.9298782348632812,0.8695318214872299,0.8141044537936658,0.900693
364,0.9320106506347656,0.8737001638157204,0.6855514025470973,0.9050706
365,0.9339103698730469,0.8778318350462825,0.7750362261905879,0.9149197
366,0.9419212341308594,0.891036721842775,0.7558503457487482,0.92377794
367,0.9376869201660156,0.8853332649804675,0.7899322671426315,0.9091206
368,0.9376182556152344,0.8863552455087353,0.8388687787940272,0.91373026
369,0.8607177734375,0.7677135880173966,0.5823446831124942,0.78170276
370,0.8902816772460938,0.8132610148289214,0.5224508118421678,0.79310423
371,0.9273262023925781,0.8710647325043694,0.607364267513436,0.84041846
372,0.9535331726074219,0.9147990979408834,0.8250575184111086,0.88735354
373,0.9645347595214844,0.9346127549847791,0.8405076253746113,0.909815
374,0.9728584289550781,0.949576735107962,0.4551121357668754,0.93551695
375,0.9647979736328125,0.9337995165292663,0.8813697057320039,0.9366966
376,0.9369125366210938,0.8848753392561286,0.8131674070751617,0.9100195
377,0.9381980895996094,0.8858249699825697,0.8574493093412563,0.9171833
378,0.9283523559570312,0.8736379819439409,0.5324401722688087,0.89354867
379,0.9732780456542969,0.9483945270342289,0.6922147527545917,0.95021194
380,0.9483184814453125,0.905930284538389,0.5008618106315473,0.9098071
381,0.9293136596679688,0.8725379874489478,0.5093181898149012,0.8503808
382,0.9500885009765625,0.9095876723194256,0.8266285921492227,0.9276467
383,0.9233207702636719,0.8627491291744338,0.4713588445303093,0.812886
384,0.9466438293457031,0.9005045822748295,0.7410511973431244,0.83631545
385,0.8979301452636719,0.8173784288107225,0.8265435600331849,0.86084026
386,0.8961181640625,0.8141420036650852,0.8268620170515429,0.85688066
387,0.8826713562011719,0.7913743011546044,0.8081760989546215,0.83562976
388,0.8816375732421875,0.7896219273477346,0.8101758278537523,0.83485186
389,0.9018211364746094,0.8240763685558665,0.6625786987809252,0.86459094
390,0.9262351989746094,0.8663901003206945,0.8347986271026357,0.8911408
391,0.9394264221191406,0.8932567411664488,0.8012009120876199,0.9120818
392,0.94049072265625,0.892930492934944,0.8303338768032367,0.9047758
393,0.9448928833007812,0.8972250669373493,0.7493128854979633,0.9064558
394,0.9401359558105469,0.8902027339510723,0.8456612016554858,0.8623279
395,0.9537887573242188,0.9143622957012285,0.8474703825785911,0.86935693
396,0.949432373046875,0.9096402309769247,0.7988612632475306,0.8306758
397,0.9655914306640625,0.9355307647581355,0.7907386591441744,0.8623925
398,0.9732780456542969,0.948694401070059,0.8937287495458751,0.91282713
399,0.9654769897460938,0.9353059534059037,0.895249925636039,0.9195291
